station,time,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,year,month,day,hour,minute,time_hour
EPGD,2015-11-08 11:00:00,-11,-6,71.26,280,15.947777764,24.693333312,0,NA,9.99402624,2015,11,8,11,0,2015-11-08 11:00:00
EPGD,2015-11-08 12:00:00,-11,-6,71.26,290,15.947777764,23.14999998,0,NA,9.99402624,2015,11,8,12,0,2015-11-08 12:00:00
EPGD,2015-11-08 13:00:00,-11,-6,71.26,290,13.889999988,NA,0,NA,9.99402624,2015,11,8,13,0,2015-11-08 13:00:00
EPGD,2015-11-08 14:00:00,-11,-6,71.26,290,13.375555544,19.548888872,0,NA,9.99402624,2015,11,8,14,0,2015-11-08 14:00:00
EPGD,2015-11-08 15:00:00,-10,-6,76.18,290,11.832222212,16.976666652,0,NA,9.99402624,2015,11,8,15,0,2015-11-08 15:00:00
EPGD,2015-11-08 16:00:00,-10,-6,76.18,290,11.832222212,NA,0,NA,9.99402624,2015,11,8,16,0,2015-11-08 16:00:00
EPGD,2015-11-08 17:00:00,-9,-6,81.47,290,11.317777768,NA,0,NA,9.99402624,2015,11,8,17,0,2015-11-08 17:00:00
EPGD,2015-11-08 18:00:00,-9,-6,81.47,280,5.658888884,NA,0,NA,9.99402624,2015,11,8,18,0,2015-11-08 18:00:00
EPGD,2015-11-08 19:00:00,-9,-7,87.28,290,6.687777772,NA,0,NA,9.99402624,2015,11,8,19,0,2015-11-08 19:00:00
EPGD,2015-11-08 20:00:00,-8,-7,93.4,280,3.601111108,NA,0,NA,9.99402624,2015,11,8,20,0,2015-11-08 20:00:00
EPGD,2015-11-08 21:00:00,-8,-7,93.4,280,4.115555552,NA,0,NA,9.99402624,2015,11,8,21,0,2015-11-08 21:00:00
EPGD,2015-11-08 22:00:00,-8,-6,87.19,270,2.57222222,NA,0,NA,9.99402624,2015,11,8,22,0,2015-11-08 22:00:00
EPGD,2015-11-08 23:00:00,-8,-7,93.4,270,2.57222222,NA,0,NA,9.99402624,2015,11,8,23,0,2015-11-08 23:00:00
EPGD,2015-11-09 00:00:00,-7,-6,93.35,NA,1.028888888,NA,0,NA,9.99402624,2015,11,9,0,0,2015-11-09 00:00:00
EPGD,2015-11-09 01:00:00,-7,-6,93.35,230,1.543333332,NA,0,NA,9.99402624,2015,11,9,1,0,2015-11-09 01:00:00
EPGD,2015-11-09 02:00:00,-7,-6,93.35,200,2.057777776,NA,0,NA,9.99402624,2015,11,9,2,0,2015-11-09 02:00:00
EPGD,2015-11-09 03:00:00,-7,-6,93.35,150,1.543333332,NA,0,NA,7.0006464,2015,11,9,3,0,2015-11-09 03:00:00
EPGD,2015-11-09 04:00:00,-6,-6,100,160,1.543333332,NA,0,NA,7.99843968,2015,11,9,4,0,2015-11-09 04:00:00
EPGD,2015-11-09 05:00:00,-7,-6,93.35,150,3.086666664,NA,0,NA,9.99402624,2015,11,9,5,0,2015-11-09 05:00:00
EPGD,2015-11-09 06:00:00,-7,-5,87.09,180,3.086666664,NA,0,NA,9.99402624,2015,11,9,6,0,2015-11-09 06:00:00
EPGD,2015-11-09 07:00:00,-8,-6,87.19,200,5.658888884,NA,0,NA,9.99402624,2015,11,9,7,0,2015-11-09 07:00:00
EPGD,2015-11-09 08:00:00,-8,-7,93.4,210,4.629999996,NA,0,NA,4.00726656,2015,11,9,8,0,2015-11-09 08:00:00
EPGD,2015-11-09 09:00:00,-8,-7,93.4,230,4.629999996,9.774444436,0,NA,7.99843968,2015,11,9,9,0,2015-11-09 09:00:00
EPGD,2015-11-09 10:00:00,-9,-8,93.45,250,4.115555552,NA,0,NA,6.00285312,2015,11,9,10,0,2015-11-09 10:00:00
EPGD,2015-11-09 11:00:00,-10,-9,93.5,250,5.14444444,NA,0,NA,6.00285312,2015,11,9,11,0,2015-11-09 11:00:00
EPGD,2015-11-09 12:00:00,-12,-10,87.56,270,6.173333328,NA,0,NA,9.99402624,2015,11,9,12,0,2015-11-09 12:00:00
EPGD,2015-11-09 13:00:00,-12,-9,81.87,270,7.202222216,13.375555544,0,NA,9.99402624,2015,11,9,13,0,2015-11-09 13:00:00
EPGD,2015-11-09 14:00:00,-11,-7,76.34,270,7.71666666,12.8611111,0,NA,9.99402624,2015,11,9,14,0,2015-11-09 14:00:00
EPGD,2015-11-09 15:00:00,-11,-6,71.26,270,7.202222216,12.346666656,0,NA,9.99402624,2015,11,9,15,0,2015-11-09 15:00:00
EPGD,2015-11-09 16:00:00,-10,-6,76.18,270,6.687777772,NA,0,NA,9.99402624,2015,11,9,16,0,2015-11-09 16:00:00
EPGD,2015-11-09 17:00:00,-10,-6,76.18,270,6.687777772,13.375555544,0,NA,9.99402624,2015,11,9,17,0,2015-11-09 17:00:00
EPGD,2015-11-09 18:00:00,-9,-5,76.01,270,5.658888884,NA,0,NA,9.99402624,2015,11,9,18,0,2015-11-09 18:00:00
EPGD,2015-11-09 19:00:00,-9,-6,81.47,260,4.629999996,NA,0,NA,9.99402624,2015,11,9,19,0,2015-11-09 19:00:00
EPGD,2015-11-09 20:00:00,-9,-6,81.47,260,6.173333328,NA,0,NA,9.99402624,2015,11,9,20,0,2015-11-09 20:00:00
EPGD,2015-11-09 21:00:00,-10,-5,71.07,250,6.173333328,NA,0,NA,9.99402624,2015,11,9,21,0,2015-11-09 21:00:00
EPGD,2015-11-09 22:00:00,-9,-6,81.47,250,6.687777772,11.832222212,0,NA,9.99402624,2015,11,9,22,0,2015-11-09 22:00:00
EPGD,2015-11-09 23:00:00,-9,-7,87.28,250,6.687777772,NA,0,NA,9.99402624,2015,11,9,23,0,2015-11-09 23:00:00
EPGD,2015-11-10 00:00:00,-9,-8,93.45,260,7.71666666,14.404444432,0,NA,9.99402624,2015,11,10,0,0,2015-11-10 00:00:00
EPGD,2015-11-10 01:00:00,-9,-8,93.45,260,7.202222216,12.8611111,0,NA,9.99402624,2015,11,10,1,0,2015-11-10 01:00:00
EPGD,2015-11-10 02:00:00,-10,-9,93.5,270,9.259999992,15.43333332,0,NA,9.99402624,2015,11,10,2,0,2015-11-10 02:00:00
EPGD,2015-11-10 03:00:00,-11,-9,87.47,270,8.745555548,NA,0,NA,9.99402624,2015,11,10,3,0,2015-11-10 03:00:00
EPGD,2015-11-10 04:00:00,-10,-9,93.5,260,4.629999996,NA,0,NA,9.99402624,2015,11,10,4,0,2015-11-10 04:00:00
EPGD,2015-11-10 05:00:00,-10,-9,93.5,260,5.658888884,NA,0,NA,9.99402624,2015,11,10,5,0,2015-11-10 05:00:00
EPGD,2015-11-10 06:00:00,-11,-9,87.47,260,6.173333328,NA,0,NA,9.99402624,2015,11,10,6,0,2015-11-10 06:00:00
EPGD,2015-11-10 07:00:00,-11,-10,93.55,260,5.14444444,NA,0,NA,5.00505984,2015,11,10,7,0,2015-11-10 07:00:00
EPGD,2015-11-10 08:00:00,-11,-10,93.55,260,5.14444444,NA,0,NA,2.4944832,2015,11,10,8,0,2015-11-10 08:00:00
EPGD,2015-11-10 09:00:00,-11,-11,100,260,5.14444444,NA,0,NA,1.99558656,2015,11,10,9,0,2015-11-10 09:00:00
EPGD,2015-11-10 10:00:00,-12,-11,93.6,270,7.202222216,NA,0,NA,2.4944832,2015,11,10,10,0,2015-11-10 10:00:00
EPGD,2015-11-10 11:00:00,-13,-12,93.65,280,7.71666666,13.375555544,0,NA,2.99337984,2015,11,10,11,0,2015-11-10 11:00:00
EPGD,2015-11-10 12:00:00,-13,-12,93.65,280,8.745555548,NA,0,NA,2.4944832,2015,11,10,12,0,2015-11-10 12:00:00
EPGD,2015-11-10 13:00:00,-13,-12,93.65,280,9.259999992,NA,0,NA,2.99337984,2015,11,10,13,0,2015-11-10 13:00:00
EPGD,2015-11-10 14:00:00,-13,-12,93.65,280,11.317777768,16.462222208,0,NA,2.99337984,2015,11,10,14,0,2015-11-10 14:00:00
EPGD,2015-11-10 15:00:00,-13,-12,93.65,280,11.317777768,18.00555554,0,NA,2.4944832,2015,11,10,15,0,2015-11-10 15:00:00
EPGD,2015-11-10 16:00:00,-13,-12,93.65,280,11.317777768,18.519999984,0,NA,2.99337984,2015,11,10,16,0,2015-11-10 16:00:00
EPGD,2015-11-10 17:00:00,-13,-12,93.65,280,12.346666656,17.491111096,0,NA,9.99402624,2015,11,10,17,0,2015-11-10 17:00:00
EPGD,2015-11-10 18:00:00,-13,-11,87.65,280,9.774444436,14.918888876,0,NA,9.99402624,2015,11,10,18,0,2015-11-10 18:00:00
EPGD,2015-11-10 19:00:00,-13,-11,87.65,280,10.28888888,NA,0,NA,9.99402624,2015,11,10,19,0,2015-11-10 19:00:00
EPGD,2015-11-10 20:00:00,-13,-11,87.65,290,10.28888888,15.43333332,0,NA,9.99402624,2015,11,10,20,0,2015-11-10 20:00:00
EPGD,2015-11-10 21:00:00,-13,-11,87.65,280,9.774444436,NA,0,NA,9.99402624,2015,11,10,21,0,2015-11-10 21:00:00
EPGD,2015-11-10 22:00:00,-13,-11,87.65,280,7.71666666,NA,0,NA,9.99402624,2015,11,10,22,0,2015-11-10 22:00:00
EPGD,2015-11-10 23:00:00,-13,-11,87.65,280,8.745555548,NA,0,NA,7.0006464,2015,11,10,23,0,2015-11-10 23:00:00
EPGD,2015-11-11 00:00:00,-13,-12,93.65,280,7.71666666,NA,0,NA,7.99843968,2015,11,11,0,0,2015-11-11 00:00:00
EPGD,2015-11-11 01:00:00,-13,-12,93.65,270,7.71666666,13.889999988,0,NA,5.00505984,2015,11,11,1,0,2015-11-11 01:00:00
EPGD,2015-11-11 02:00:00,-13,-12,93.65,280,9.774444436,16.976666652,0,NA,5.00505984,2015,11,11,2,0,2015-11-11 02:00:00
EPGD,2015-11-11 03:00:00,-13,-12,93.65,280,9.259999992,17.491111096,0,NA,5.00505984,2015,11,11,3,0,2015-11-11 03:00:00
EPGD,2015-11-11 04:00:00,-13,-12,93.65,280,8.231111104,NA,0,NA,2.99337984,2015,11,11,4,0,2015-11-11 04:00:00
EPGD,2015-11-11 05:00:00,-13,-12,93.65,280,7.71666666,NA,0,NA,2.99337984,2015,11,11,5,0,2015-11-11 05:00:00
EPGD,2015-11-11 06:00:00,-13,-12,93.65,280,7.202222216,NA,0,NA,2.99337984,2015,11,11,6,0,2015-11-11 06:00:00
EPGD,2015-11-11 07:00:00,-13,-12,93.65,280,8.231111104,NA,0,NA,9.99402624,2015,11,11,7,0,2015-11-11 07:00:00
EPGD,2015-11-11 08:00:00,-13,-11,87.65,280,9.259999992,14.918888876,0,NA,9.99402624,2015,11,11,8,0,2015-11-11 08:00:00
EPGD,2015-11-11 09:00:00,-13,-11,87.65,280,7.71666666,NA,0,NA,9.99402624,2015,11,11,9,0,2015-11-11 09:00:00
EPGD,2015-11-11 10:00:00,-13,-11,87.65,280,9.259999992,15.947777764,0,NA,9.99402624,2015,11,11,10,0,2015-11-11 10:00:00
EPGD,2015-11-11 11:00:00,-13,-11,87.65,290,8.745555548,NA,0,NA,9.99402624,2015,11,11,11,0,2015-11-11 11:00:00
EPGD,2015-11-11 12:00:00,-12,-11,93.6,280,6.173333328,NA,0,NA,7.0006464,2015,11,11,12,0,2015-11-11 12:00:00
EPGD,2015-11-11 13:00:00,-13,-11,87.65,290,8.231111104,NA,0,NA,9.99402624,2015,11,11,13,0,2015-11-11 13:00:00
EPGD,2015-11-11 14:00:00,-13,-10,81.99,280,6.687777772,NA,0,NA,9.99402624,2015,11,11,14,0,2015-11-11 14:00:00
EPGD,2015-11-11 15:00:00,-13,-11,87.65,280,6.173333328,NA,0,NA,9.99402624,2015,11,11,15,0,2015-11-11 15:00:00
EPGD,2015-11-11 16:00:00,-12,-11,93.6,280,5.14444444,NA,0,NA,9.99402624,2015,11,11,16,0,2015-11-11 16:00:00
EPGD,2015-11-11 17:00:00,-12,-11,93.6,270,4.629999996,NA,0,NA,9.99402624,2015,11,11,17,0,2015-11-11 17:00:00
EPGD,2015-11-11 18:00:00,-12,-10,87.56,280,5.14444444,NA,0,NA,9.99402624,2015,11,11,18,0,2015-11-11 18:00:00
EPGD,2015-11-11 19:00:00,-12,-10,87.56,280,3.601111108,NA,0,NA,9.99402624,2015,11,11,19,0,2015-11-11 19:00:00
EPGD,2015-11-11 20:00:00,-11,-9,87.47,280,4.629999996,NA,0,NA,9.99402624,2015,11,11,20,0,2015-11-11 20:00:00
EPGD,2015-11-11 21:00:00,-10,-9,93.5,260,2.057777776,NA,0,NA,5.00505984,2015,11,11,21,0,2015-11-11 21:00:00
EPGD,2015-11-11 22:00:00,-11,-10,93.55,230,1.543333332,NA,0,NA,6.00285312,2015,11,11,22,0,2015-11-11 22:00:00
EPGD,2015-11-11 23:00:00,-12,-11,93.6,270,7.202222216,12.346666656,0,NA,9.99402624,2015,11,11,23,0,2015-11-11 23:00:00
EPGD,2015-11-12 00:00:00,-12,-11,93.6,270,5.14444444,NA,0,NA,9.99402624,2015,11,12,0,0,2015-11-12 00:00:00
EPGD,2015-11-12 01:00:00,-12,-10,87.56,260,6.173333328,NA,0,NA,9.99402624,2015,11,12,1,0,2015-11-12 01:00:00
EPGD,2015-11-12 02:00:00,-12,-10,87.56,260,6.687777772,11.832222212,0,NA,9.99402624,2015,11,12,2,0,2015-11-12 02:00:00
EPGD,2015-11-12 03:00:00,-11,-10,93.55,250,6.173333328,NA,0,NA,9.99402624,2015,11,12,3,0,2015-11-12 03:00:00
EPGD,2015-11-12 04:00:00,-11,-10,93.55,260,5.14444444,NA,0,NA,9.99402624,2015,11,12,4,0,2015-11-12 04:00:00
EPGD,2015-11-12 05:00:00,-11,-9,87.47,260,6.687777772,NA,0,NA,9.99402624,2015,11,12,5,0,2015-11-12 05:00:00
EPGD,2015-11-12 06:00:00,-11,-10,93.55,250,5.658888884,NA,0,NA,9.99402624,2015,11,12,6,0,2015-11-12 06:00:00
EPGD,2015-11-12 07:00:00,-10,-10,100,250,5.658888884,NA,0,NA,7.0006464,2015,11,12,7,0,2015-11-12 07:00:00
EPGD,2015-11-12 08:00:00,-11,-9,87.47,260,7.202222216,NA,0,NA,6.00285312,2015,11,12,8,0,2015-11-12 08:00:00
EPGD,2015-11-12 09:00:00,-10,-10,100,260,5.658888884,NA,0,NA,5.00505984,2015,11,12,9,0,2015-11-12 09:00:00
EPGD,2015-11-12 10:00:00,-11,-10,93.55,260,6.687777772,12.8611111,0,NA,7.0006464,2015,11,12,10,0,2015-11-12 10:00:00
EPGD,2015-11-12 11:00:00,-11,-10,93.55,260,6.687777772,NA,0,NA,4.00726656,2015,11,12,11,0,2015-11-12 11:00:00
EPGD,2015-11-12 12:00:00,-11,-9,87.47,270,8.231111104,13.375555544,0,NA,9.99402624,2015,11,12,12,0,2015-11-12 12:00:00
EPGD,2015-11-12 13:00:00,-11,-7,76.34,280,10.803333324,16.976666652,0,NA,9.99402624,2015,11,12,13,0,2015-11-12 13:00:00
EPGD,2015-11-12 14:00:00,-11,-6,71.26,280,10.28888888,NA,0,NA,9.99402624,2015,11,12,14,0,2015-11-12 14:00:00
EPGD,2015-11-12 15:00:00,-10,-6,76.18,280,8.745555548,NA,0,NA,9.99402624,2015,11,12,15,0,2015-11-12 15:00:00
EPGD,2015-11-12 16:00:00,-10,-6,76.18,280,8.745555548,NA,0,NA,9.99402624,2015,11,12,16,0,2015-11-12 16:00:00
EPGD,2015-11-12 17:00:00,-10,-6,76.18,280,9.259999992,15.43333332,0,NA,9.99402624,2015,11,12,17,0,2015-11-12 17:00:00
EPGD,2015-11-12 18:00:00,-10,-6,76.18,280,9.259999992,NA,0,NA,9.99402624,2015,11,12,18,0,2015-11-12 18:00:00
EPGD,2015-11-12 19:00:00,-10,-7,81.61,290,9.259999992,14.918888876,0,NA,9.99402624,2015,11,12,19,0,2015-11-12 19:00:00
EPGD,2015-11-12 20:00:00,-9,-6,81.47,280,6.687777772,NA,0,NA,9.99402624,2015,11,12,20,0,2015-11-12 20:00:00
EPGD,2015-11-12 21:00:00,-9,-7,87.28,280,5.658888884,NA,0,NA,9.99402624,2015,11,12,21,0,2015-11-12 21:00:00
EPGD,2015-11-12 22:00:00,-9,-7,87.28,270,5.658888884,NA,0,NA,9.99402624,2015,11,12,22,0,2015-11-12 22:00:00
EPGD,2015-11-12 23:00:00,-9,-7,87.28,280,6.687777772,NA,0,NA,9.99402624,2015,11,12,23,0,2015-11-12 23:00:00
EPGD,2015-11-13 00:00:00,-9,-7,87.28,280,5.14444444,NA,0,NA,9.99402624,2015,11,13,0,0,2015-11-13 00:00:00
EPGD,2015-11-13 01:00:00,-8,-6,87.19,270,3.601111108,NA,0,NA,9.99402624,2015,11,13,1,0,2015-11-13 01:00:00
EPGD,2015-11-13 02:00:00,-8,-7,93.4,270,4.629999996,NA,0,NA,9.99402624,2015,11,13,2,0,2015-11-13 02:00:00
EPGD,2015-11-13 03:00:00,-7,-6,93.35,NA,1.028888888,NA,0,NA,9.99402624,2015,11,13,3,0,2015-11-13 03:00:00
EPGD,2015-11-13 04:00:00,-7,-6,93.35,250,2.57222222,NA,0,NA,9.99402624,2015,11,13,4,0,2015-11-13 04:00:00
EPGD,2015-11-13 05:00:00,-7,-6,93.35,220,2.057777776,NA,0,NA,9.99402624,2015,11,13,5,0,2015-11-13 05:00:00
EPGD,2015-11-13 06:00:00,-6,-5,93.3,240,2.057777776,NA,0,NA,2.99337984,2015,11,13,6,0,2015-11-13 06:00:00
EPGD,2015-11-13 07:00:00,-6,-5,93.3,210,1.543333332,NA,0,NA,1.49668992,2015,11,13,7,0,2015-11-13 07:00:00
EPGD,2015-11-13 08:00:00,-6,-5,93.3,190,1.543333332,NA,0,NA,2.99337984,2015,11,13,8,0,2015-11-13 08:00:00
EPGD,2015-11-13 09:00:00,-7,-7,100,170,2.057777776,NA,0,NA,7.0006464,2015,11,13,9,0,2015-11-13 09:00:00
EPGD,2015-11-13 10:00:00,-8,-7,93.4,200,3.086666664,NA,0,NA,9.99402624,2015,11,13,10,0,2015-11-13 10:00:00
EPGD,2015-11-13 11:00:00,-9,-7,87.28,180,3.086666664,NA,0,NA,9.99402624,2015,11,13,11,0,2015-11-13 11:00:00
EPGD,2015-11-13 12:00:00,-9,-7,87.28,190,3.601111108,NA,0,NA,9.99402624,2015,11,13,12,0,2015-11-13 12:00:00
EPGD,2015-11-13 13:00:00,-9,-7,87.28,180,4.115555552,NA,0,NA,9.99402624,2015,11,13,13,0,2015-11-13 13:00:00
EPGD,2015-11-13 14:00:00,-9,-6,81.47,190,5.14444444,NA,0,NA,9.99402624,2015,11,13,14,0,2015-11-13 14:00:00
EPGD,2015-11-13 15:00:00,-9,-7,87.28,200,4.115555552,NA,0,NA,9.99402624,2015,11,13,15,0,2015-11-13 15:00:00
EPGD,2015-11-13 16:00:00,-9,-7,87.28,200,4.629999996,NA,0,NA,9.99402624,2015,11,13,16,0,2015-11-13 16:00:00
EPGD,2015-11-13 17:00:00,-9,-7,87.28,200,3.601111108,NA,0,NA,9.99402624,2015,11,13,17,0,2015-11-13 17:00:00
EPGD,2015-11-13 18:00:00,-9,-7,87.28,210,4.115555552,NA,0,NA,9.99402624,2015,11,13,18,0,2015-11-13 18:00:00
EPGD,2015-11-13 19:00:00,-9,-8,93.45,230,3.601111108,NA,0,NA,7.99843968,2015,11,13,19,0,2015-11-13 19:00:00
EPGD,2015-11-13 20:00:00,-9,-8,93.45,220,3.086666664,NA,0,NA,9.99402624,2015,11,13,20,0,2015-11-13 20:00:00
EPGD,2015-11-13 21:00:00,-9,-8,93.45,220,2.57222222,NA,0,NA,9.99402624,2015,11,13,21,0,2015-11-13 21:00:00
EPGD,2015-11-13 22:00:00,-9,-8,93.45,220,3.086666664,NA,0,NA,9.99402624,2015,11,13,22,0,2015-11-13 22:00:00
EPGD,2015-11-13 23:00:00,-9,-7,87.28,230,3.086666664,NA,0,NA,9.99402624,2015,11,13,23,0,2015-11-13 23:00:00
EPGD,2015-11-14 00:00:00,-9,-7,87.28,220,2.57222222,NA,0,NA,9.99402624,2015,11,14,0,0,2015-11-14 00:00:00
EPGD,2015-11-14 01:00:00,-9,-7,87.28,240,4.629999996,NA,0,NA,9.99402624,2015,11,14,1,0,2015-11-14 01:00:00
EPGD,2015-11-14 02:00:00,-9,-5,76.01,260,7.202222216,NA,0,NA,9.99402624,2015,11,14,2,0,2015-11-14 02:00:00
EPGD,2015-11-14 03:00:00,-7,-3,75.68,270,9.259999992,15.43333332,0,NA,9.99402624,2015,11,14,3,0,2015-11-14 03:00:00
EPGD,2015-11-14 04:00:00,-7,-3,75.68,260,7.71666666,12.8611111,0,NA,9.99402624,2015,11,14,4,0,2015-11-14 04:00:00
EPGD,2015-11-14 05:00:00,-6,-3,81.07,270,7.71666666,13.375555544,0,NA,9.99402624,2015,11,14,5,0,2015-11-14 05:00:00
EPGD,2015-11-14 06:00:00,-5,-2,80.93,260,7.202222216,13.375555544,0,NA,9.99402624,2015,11,14,6,0,2015-11-14 06:00:00
EPGD,2015-11-14 07:00:00,-6,-2,75.5,250,7.71666666,14.404444432,0,NA,9.99402624,2015,11,14,7,0,2015-11-14 07:00:00
EPGD,2015-11-14 08:00:00,-6,-2,75.5,250,8.231111104,16.976666652,0,NA,9.99402624,2015,11,14,8,0,2015-11-14 08:00:00
EPGD,2015-11-14 09:00:00,-7,-2,70.48,250,9.259999992,14.918888876,0,NA,9.99402624,2015,11,14,9,0,2015-11-14 09:00:00
EPGD,2015-11-14 10:00:00,-6,-3,81.07,260,9.774444436,NA,0,NA,9.99402624,2015,11,14,10,0,2015-11-14 10:00:00
EPGD,2015-11-14 11:00:00,-6,-3,81.07,260,11.832222212,17.491111096,0,NA,9.99402624,2015,11,14,11,0,2015-11-14 11:00:00
EPGD,2015-11-14 12:00:00,-6,-3,81.07,260,10.803333324,17.491111096,0,NA,9.99402624,2015,11,14,12,0,2015-11-14 12:00:00
EPGD,2015-11-14 13:00:00,-6,-4,86.99,260,7.71666666,12.8611111,0,NA,9.99402624,2015,11,14,13,0,2015-11-14 13:00:00
EPGD,2015-11-14 14:00:00,-6,-4,86.99,260,7.71666666,NA,0,NA,9.99402624,2015,11,14,14,0,2015-11-14 14:00:00
EPGD,2015-11-14 15:00:00,-6,-4,86.99,270,7.202222216,NA,0,NA,7.99843968,2015,11,14,15,0,2015-11-14 15:00:00
EPGD,2015-11-14 16:00:00,-6,-4,86.99,270,5.658888884,NA,0,NA,7.99843968,2015,11,14,16,0,2015-11-14 16:00:00
EPGD,2015-11-14 17:00:00,-6,-3,81.07,260,7.202222216,NA,0,NA,9.99402624,2015,11,14,17,0,2015-11-14 17:00:00
EPGD,2015-11-14 18:00:00,-5,-3,86.89,260,8.745555548,14.918888876,0,NA,9.99402624,2015,11,14,18,0,2015-11-14 18:00:00
EPGD,2015-11-14 19:00:00,-4,-3,93.19,280,7.202222216,NA,0,NA,9.99402624,2015,11,14,19,0,2015-11-14 19:00:00
EPGD,2015-11-14 20:00:00,-4,-3,93.19,250,7.71666666,NA,0,NA,9.99402624,2015,11,14,20,0,2015-11-14 20:00:00
EPGD,2015-11-14 21:00:00,-4,-3,93.19,250,5.658888884,NA,0,NA,9.99402624,2015,11,14,21,0,2015-11-14 21:00:00
EPGD,2015-11-14 22:00:00,-4,-3,93.19,240,5.658888884,NA,0,NA,9.99402624,2015,11,14,22,0,2015-11-14 22:00:00
EPGD,2015-11-14 23:00:00,-5,-3,86.89,250,6.687777772,NA,0,NA,9.99402624,2015,11,14,23,0,2015-11-14 23:00:00
EPGD,2015-11-15 00:00:00,-5,-3,86.89,260,5.658888884,NA,0,NA,9.99402624,2015,11,15,0,0,2015-11-15 00:00:00
EPGD,2015-11-15 01:00:00,-5,-2,80.93,260,5.658888884,NA,0,NA,9.99402624,2015,11,15,1,0,2015-11-15 01:00:00
EPGD,2015-11-15 02:00:00,-4,-2,86.79,250,3.601111108,NA,0,NA,9.99402624,2015,11,15,2,0,2015-11-15 02:00:00
EPGD,2015-11-15 03:00:00,-5,-3,86.89,250,3.601111108,NA,0,NA,9.99402624,2015,11,15,3,0,2015-11-15 03:00:00
EPGD,2015-11-15 04:00:00,-5,-3,86.89,250,3.601111108,NA,0,NA,9.99402624,2015,11,15,4,0,2015-11-15 04:00:00
EPGD,2015-11-15 05:00:00,-4,-3,93.19,240,2.57222222,NA,0,NA,9.99402624,2015,11,15,5,0,2015-11-15 05:00:00
EPGD,2015-11-15 06:00:00,-5,-3,86.89,240,2.57222222,NA,0,NA,9.99402624,2015,11,15,6,0,2015-11-15 06:00:00
EPGD,2015-11-15 07:00:00,-5,-3,86.89,230,2.057777776,NA,0,NA,9.99402624,2015,11,15,7,0,2015-11-15 07:00:00
EPGD,2015-11-15 08:00:00,-5,-3,86.89,220,3.086666664,NA,0,NA,9.99402624,2015,11,15,8,0,2015-11-15 08:00:00
EPGD,2015-11-15 09:00:00,-6,-4,86.99,210,2.57222222,NA,0,NA,9.99402624,2015,11,15,9,0,2015-11-15 09:00:00
EPGD,2015-11-15 10:00:00,-6,-4,86.99,210,3.086666664,NA,0,NA,9.99402624,2015,11,15,10,0,2015-11-15 10:00:00
EPGD,2015-11-15 11:00:00,-6,-4,86.99,210,3.601111108,NA,0,NA,9.99402624,2015,11,15,11,0,2015-11-15 11:00:00
EPGD,2015-11-15 12:00:00,-6,-4,86.99,210,3.086666664,NA,0,NA,9.99402624,2015,11,15,12,0,2015-11-15 12:00:00
EPGD,2015-11-15 13:00:00,-6,-4,86.99,190,2.057777776,NA,0,NA,9.99402624,2015,11,15,13,0,2015-11-15 13:00:00
EPGD,2015-11-15 14:00:00,-6,-4,86.99,190,2.057777776,NA,0,NA,9.99402624,2015,11,15,14,0,2015-11-15 14:00:00
EPGD,2015-11-15 15:00:00,-6,-4,86.99,NA,1.028888888,NA,0,NA,9.99402624,2015,11,15,15,0,2015-11-15 15:00:00
EPGD,2015-11-15 16:00:00,-5,-4,93.24,NA,0.514444444,NA,0,NA,9.99402624,2015,11,15,16,0,2015-11-15 16:00:00
EPGD,2015-11-15 17:00:00,-5,-4,93.24,NA,0.514444444,NA,0,NA,9.99402624,2015,11,15,17,0,2015-11-15 17:00:00
EPGD,2015-11-15 18:00:00,-4,-3,93.19,230,0.514444444,NA,0,NA,9.99402624,2015,11,15,18,0,2015-11-15 18:00:00
EPGD,2015-11-15 19:00:00,-4,-3,93.19,270,1.028888888,NA,0,NA,2.4944832,2015,11,15,19,0,2015-11-15 19:00:00
EPGD,2015-11-15 20:00:00,-4,-3,93.19,260,1.543333332,NA,0,NA,5.00505984,2015,11,15,20,0,2015-11-15 20:00:00
EPGD,2015-11-15 21:00:00,-2,-2,100,270,2.057777776,NA,0,NA,5.00505984,2015,11,15,21,0,2015-11-15 21:00:00
EPGD,2015-11-15 22:00:00,-3,-2,93.14,280,2.057777776,NA,0,NA,7.0006464,2015,11,15,22,0,2015-11-15 22:00:00
EPGD,2015-11-15 23:00:00,-4,-4,100,290,3.086666664,NA,0,NA,2.99337984,2015,11,15,23,0,2015-11-15 23:00:00
EPGD,2015-11-16 00:00:00,-5,-4,93.24,280,3.601111108,NA,0,NA,5.00505984,2015,11,16,0,0,2015-11-16 00:00:00
EPGD,2015-11-16 01:00:00,-5,-4,93.24,280,3.601111108,NA,0,NA,7.0006464,2015,11,16,1,0,2015-11-16 01:00:00
EPGD,2015-11-16 02:00:00,-4,-4,100,280,3.086666664,NA,0,NA,5.00505984,2015,11,16,2,0,2015-11-16 02:00:00
EPGD,2015-11-16 03:00:00,-4,-4,100,250,2.57222222,NA,0,NA,5.00505984,2015,11,16,3,0,2015-11-16 03:00:00
EPGD,2015-11-16 04:00:00,-4,-3,93.19,270,2.057777776,NA,0,NA,4.00726656,2015,11,16,4,0,2015-11-16 04:00:00
